GID	GO
TRAESCS1A01G015400	GO:0000166
TRAESCS1A01G015900	GO:0000166
TRAESCS1A01G025600	GO:0000166
TRAESCS1A01G026200	GO:0000166
TRAESCS1A01G026400	GO:0000166
TRAESCS1A01G028800	GO:0000166
TRAESCS1A01G131500	GO:0000166
TRAESCS1A01G145000	GO:0000166
TRAESCS1A01G166900	GO:0000166
TRAESCS1A01G227300	GO:0000166
TRAESCS1A01G230600	GO:0000166
TRAESCS1A01G253200	GO:0000166
TRAESCS1A01G259500	GO:0000166
TRAESCS1A01G296300	GO:0000166
TRAESCS1A01G304200	GO:0000166
TRAESCS1A01G309700	GO:0000166
TRAESCS1A01G342600	GO:0000166
TRAESCS1A01G342900	GO:0000166
TRAESCS1A01G343000	GO:0000166
TRAESCS1A01G422700	GO:0000166
TRAESCS1B01G001800	GO:0000166
TRAESCS1B01G004100	GO:0000166
TRAESCS1B01G155100	GO:0000166
TRAESCS1B01G233200	GO:0000166
TRAESCS1B01G305200	GO:0000166
TRAESCS1B01G320800	GO:0000166
TRAESCS1B01G323100	GO:0000166
TRAESCS1B01G352400	GO:0000166
TRAESCS1B01G356100	GO:0000166
TRAESCS1B01G465000	GO:0000166
TRAESCS1D01G004700	GO:0000166
TRAESCS1D01G015400	GO:0000166
TRAESCS1D01G026000	GO:0000166
TRAESCS1D01G067800	GO:0000166
TRAESCS1D01G191600	GO:0000166
TRAESCS1D01G221400	GO:0000166
TRAESCS1D01G259300	GO:0000166
TRAESCS1D01G276000	GO:0000166
TRAESCS1D01G303700	GO:0000166
TRAESCS1D01G309200	GO:0000166
TRAESCS1D01G344700	GO:0000166
TRAESCS1D01G434600	GO:0000166
TRAESCS2A01G034800	GO:0000166
TRAESCS2A01G049700	GO:0000166
TRAESCS2A01G107000	GO:0000166
TRAESCS2A01G184500	GO:0000166
TRAESCS2A01G188100	GO:0000166
TRAESCS2A01G243400	GO:0000166
TRAESCS2A01G251800	GO:0000166
TRAESCS2A01G255300	GO:0000166
TRAESCS2A01G303900	GO:0000166
TRAESCS2A01G330000	GO:0000166
TRAESCS2A01G361200	GO:0000166
TRAESCS2A01G432700	GO:0000166
TRAESCS2A01G489600	GO:0000166
TRAESCS2A01G493800	GO:0000166
TRAESCS2B01G034300	GO:0000166
TRAESCS2B01G043600	GO:0000166
TRAESCS2B01G080200	GO:0000166
TRAESCS2B01G080700	GO:0000166
TRAESCS2B01G123900	GO:0000166
TRAESCS2B01G128400	GO:0000166
TRAESCS2B01G222900	GO:0000166
TRAESCS2B01G241400	GO:0000166
TRAESCS2B01G243000	GO:0000166
TRAESCS2B01G271700	GO:0000166
TRAESCS2B01G320500	GO:0000166
TRAESCS2B01G362700	GO:0000166
TRAESCS2B01G384300	GO:0000166
TRAESCS2B01G516000	GO:0000166
TRAESCS2B01G517500	GO:0000166
TRAESCS2B01G579200	GO:0000166
TRAESCS2B01G610200	GO:0000166
TRAESCS2B01G625200	GO:0000166
TRAESCS2D01G057700	GO:0000166
TRAESCS2D01G106800	GO:0000166
TRAESCS2D01G201700	GO:0000166
TRAESCS2D01G203200	GO:0000166
TRAESCS2D01G252600	GO:0000166
TRAESCS2D01G299500	GO:0000166
TRAESCS2D01G302500	GO:0000166
TRAESCS2D01G489900	GO:0000166
TRAESCS2D01G534400	GO:0000166
TRAESCS2D01G549400	GO:0000166
TRAESCS2D01G588200	GO:0000166
TRAESCS3A01G006900	GO:0000166
TRAESCS3A01G021600	GO:0000166
TRAESCS3A01G048700	GO:0000166
TRAESCS3A01G068500	GO:0000166
TRAESCS3A01G145700	GO:0000166
TRAESCS3A01G215000	GO:0000166
TRAESCS3A01G262200	GO:0000166
TRAESCS3A01G276200	GO:0000166
TRAESCS3A01G521900	GO:0000166
TRAESCS3B01G008600	GO:0000166
TRAESCS3B01G055700	GO:0000166
TRAESCS3B01G106100	GO:0000166
TRAESCS3B01G248500	GO:0000166
TRAESCS3B01G295500	GO:0000166
TRAESCS3B01G306400	GO:0000166
TRAESCS3B01G310000	GO:0000166
TRAESCS3B01G332500	GO:0000166
TRAESCS3B01G353000	GO:0000166
TRAESCS3B01G363500	GO:0000166
TRAESCS3B01G364500	GO:0000166
TRAESCS3B01G395000	GO:0000166
TRAESCS3B01G442200	GO:0000166
TRAESCS3D01G098400	GO:0000166
TRAESCS3D01G234300	GO:0000166
TRAESCS3D01G234400	GO:0000166
TRAESCS3D01G246500	GO:0000166
TRAESCS3D01G257900	GO:0000166
TRAESCS3D01G276200	GO:0000166
TRAESCS3D01G294200	GO:0000166
TRAESCS3D01G351000	GO:0000166
TRAESCS3D01G376500	GO:0000166
TRAESCS3D01G430100	GO:0000166
TRAESCS3D01G432000	GO:0000166
TRAESCS3D01G438600	GO:0000166
TRAESCS3D01G500800	GO:0000166
TRAESCS3D01G525300	GO:0000166
TRAESCS4A01G000500	GO:0000166
TRAESCS4A01G043600	GO:0000166
TRAESCS4A01G046800	GO:0000166
TRAESCS4A01G130300	GO:0000166
TRAESCS4A01G131500	GO:0000166
TRAESCS4A01G223200	GO:0000166
TRAESCS4A01G223500	GO:0000166
TRAESCS4A01G267300	GO:0000166
TRAESCS4A01G307500	GO:0000166
TRAESCS4A01G318400	GO:0000166
TRAESCS4A01G323500	GO:0000166
TRAESCS4A01G331100	GO:0000166
TRAESCS4A01G384800	GO:0000166
TRAESCS4A01G409100	GO:0000166
TRAESCS4A01G447500	GO:0000166
TRAESCS4A01G484000	GO:0000166
TRAESCS4B01G009500	GO:0000166
TRAESCS4B01G173100	GO:0000166
TRAESCS4B01G201600	GO:0000166
TRAESCS4B01G250200	GO:0000166
TRAESCS4B01G258000	GO:0000166
TRAESCS4B01G264300	GO:0000166
TRAESCS4B01G270800	GO:0000166
TRAESCS4B01G307700	GO:0000166
TRAESCS4B01G328200	GO:0000166
TRAESCS4B01G343800	GO:0000166
TRAESCS4B01G345400	GO:0000166
TRAESCS4D01G027600	GO:0000166
TRAESCS4D01G176300	GO:0000166
TRAESCS4D01G215200	GO:0000166
TRAESCS4D01G264300	GO:0000166
TRAESCS4D01G270000	GO:0000166
TRAESCS4D01G305100	GO:0000166
TRAESCS4D01G325500	GO:0000166
TRAESCS4D01G339000	GO:0000166
TRAESCS5A01G003600	GO:0000166
TRAESCS5A01G016200	GO:0000166
TRAESCS5A01G053700	GO:0000166
TRAESCS5A01G148000	GO:0000166
TRAESCS5A01G152700	GO:0000166
TRAESCS5A01G215200	GO:0000166
TRAESCS5A01G217300	GO:0000166
TRAESCS5A01G225200	GO:0000166
TRAESCS5A01G241300	GO:0000166
TRAESCS5A01G261200	GO:0000166
TRAESCS5A01G276700	GO:0000166
TRAESCS5A01G294600	GO:0000166
TRAESCS5A01G321300	GO:0000166
TRAESCS5A01G338200	GO:0000166
TRAESCS5A01G376100	GO:0000166
TRAESCS5A01G394900	GO:0000166
TRAESCS5A01G407300	GO:0000166
TRAESCS5A01G426500	GO:0000166
TRAESCS5A01G463100	GO:0000166
TRAESCS5B01G012000	GO:0000166
TRAESCS5B01G056700	GO:0000166
TRAESCS5B01G116500	GO:0000166
TRAESCS5B01G151400	GO:0000166
TRAESCS5B01G216200	GO:0000166
TRAESCS5B01G292000	GO:0000166
TRAESCS5B01G321800	GO:0000166
TRAESCS5B01G349300	GO:0000166
TRAESCS5B01G399800	GO:0000166
TRAESCS5B01G412700	GO:0000166
TRAESCS5B01G428400	GO:0000166
TRAESCS5B01G449500	GO:0000166
TRAESCS5B01G458300	GO:0000166
TRAESCS5B01G515500	GO:0000166
TRAESCS5D01G019400	GO:0000166
TRAESCS5D01G021700	GO:0000166
TRAESCS5D01G065100	GO:0000166
TRAESCS5D01G144800	GO:0000166
TRAESCS5D01G157900	GO:0000166
TRAESCS5D01G187500	GO:0000166
TRAESCS5D01G225300	GO:0000166
TRAESCS5D01G232500	GO:0000166
TRAESCS5D01G232600	GO:0000166
TRAESCS5D01G268600	GO:0000166
TRAESCS5D01G328100	GO:0000166
TRAESCS5D01G373700	GO:0000166
TRAESCS5D01G386100	GO:0000166
TRAESCS5D01G404300	GO:0000166
TRAESCS5D01G434500	GO:0000166
TRAESCS5D01G452500	GO:0000166
TRAESCS5D01G476000	GO:0000166
TRAESCS5D01G515700	GO:0000166
TRAESCS5D01G521900	GO:0000166
TRAESCS5D01G550700	GO:0000166
TRAESCS6A01G004500	GO:0000166
TRAESCS6A01G006400	GO:0000166
TRAESCS6A01G071400	GO:0000166
TRAESCS6A01G112800	GO:0000166
TRAESCS6A01G132400	GO:0000166
TRAESCS6A01G152700	GO:0000166
TRAESCS6A01G245500	GO:0000166
TRAESCS6A01G258900	GO:0000166
TRAESCS6A01G277600	GO:0000166
TRAESCS6A01G294700	GO:0000166
TRAESCS6A01G301300	GO:0000166
TRAESCS6B01G035500	GO:0000166
TRAESCS6B01G037600	GO:0000166
TRAESCS6B01G180700	GO:0000166
TRAESCS6B01G215900	GO:0000166
TRAESCS6B01G278900	GO:0000166
TRAESCS6B01G302400	GO:0000166
TRAESCS6D01G009100	GO:0000166
TRAESCS6D01G102400	GO:0000166
TRAESCS6D01G135600	GO:0000166
TRAESCS6D01G142400	GO:0000166
TRAESCS6D01G207800	GO:0000166
TRAESCS6D01G227900	GO:0000166
TRAESCS6D01G255200	GO:0000166
TRAESCS6D01G328800	GO:0000166
TRAESCS6D01G376900	GO:0000166
TRAESCS6D01G399500	GO:0000166
TRAESCS7A01G000200	GO:0000166
TRAESCS7A01G045800	GO:0000166
TRAESCS7A01G134700	GO:0000166
TRAESCS7A01G174700	GO:0000166
TRAESCS7A01G215800	GO:0000166
TRAESCS7A01G231600	GO:0000166
TRAESCS7A01G242200	GO:0000166
TRAESCS7A01G277600	GO:0000166
TRAESCS7A01G365400	GO:0000166
TRAESCS7A01G365500	GO:0000166
TRAESCS7A01G382500	GO:0000166
TRAESCS7A01G412400	GO:0000166
TRAESCS7A01G425700	GO:0000166
TRAESCS7A01G569900	GO:0000166
TRAESCS7B01G036100	GO:0000166
TRAESCS7B01G071100	GO:0000166
TRAESCS7B01G122800	GO:0000166
TRAESCS7B01G130000	GO:0000166
TRAESCS7B01G130600	GO:0000166
TRAESCS7B01G149200	GO:0000166
TRAESCS7B01G228900	GO:0000166
TRAESCS7B01G232200	GO:0000166
TRAESCS7B01G263700	GO:0000166
TRAESCS7B01G270900	GO:0000166
TRAESCS7B01G271600	GO:0000166
TRAESCS7B01G273300	GO:0000166
TRAESCS7B01G285200	GO:0000166
TRAESCS7B01G301400	GO:0000166
TRAESCS7B01G311600	GO:0000166
TRAESCS7B01G320100	GO:0000166
TRAESCS7B01G326100	GO:0000166
TRAESCS7B01G333700	GO:0000166
TRAESCS7B01G341200	GO:0000166
TRAESCS7B01G364400	GO:0000166
TRAESCS7B01G378300	GO:0000166
TRAESCS7B01G399500	GO:0000166
TRAESCS7B01G399700	GO:0000166
TRAESCS7B01G415600	GO:0000166
TRAESCS7B01G423700	GO:0000166
TRAESCS7B01G455300	GO:0000166
TRAESCS7B01G484200	GO:0000166
TRAESCS7D01G056800	GO:0000166
TRAESCS7D01G080300	GO:0000166
TRAESCS7D01G099200	GO:0000166
TRAESCS7D01G217500	GO:0000166
TRAESCS7D01G231800	GO:0000166
TRAESCS7D01G232300	GO:0000166
TRAESCS7D01G241100	GO:0000166
TRAESCS7D01G277500	GO:0000166
TRAESCS7D01G355100	GO:0000166
TRAESCS7D01G365800	GO:0000166
TRAESCS7D01G366600	GO:0000166
TRAESCS7D01G368300	GO:0000166
TRAESCS7D01G378900	GO:0000166
TRAESCS7D01G386600	GO:0000166
TRAESCS7D01G405500	GO:0000166
TRAESCS7D01G431500	GO:0000166
TRAESCS7D01G463700	GO:0000166
TRAESCS7D01G479800	GO:0000166
TRAESCSU01G008200	GO:0000166
TRAESCSU01G008300	GO:0000166
TRAESCSU01G009400	GO:0000166
TRAESCSU01G156200	GO:0000166
TRAESCS2A01G075000	GO:0003674
TRAESCS2B01G090300	GO:0003674
TRAESCS3B01G282400	GO:0003674
TRAESCS3B01G282500	GO:0003674
TRAESCS4A01G181900	GO:0003674
TRAESCS4A01G279100	GO:0003674
TRAESCS4B01G033300	GO:0003674
TRAESCS4B01G378000	GO:0003674
TRAESCS4D01G030700	GO:0003674
TRAESCS4D01G031700	GO:0003674
TRAESCS4D01G031900	GO:0003674
TRAESCS4D01G032200	GO:0003674
TRAESCS5A01G543700	GO:0003674
TRAESCS5B01G355900	GO:0003674
TRAESCS7B01G084000	GO:0003674
TRAESCS1B01G085800	GO:0003676
TRAESCS1B01G285900	GO:0003676
TRAESCS2A01G419900	GO:0003676
TRAESCS2A01G507500	GO:0003676
TRAESCS2B01G384300	GO:0003676
TRAESCS2B01G486000	GO:0003676
TRAESCS2B01G529700	GO:0003676
TRAESCS2B01G535500	GO:0003676
TRAESCS2D01G160400	GO:0003676
TRAESCS2D01G482800	GO:0003676
TRAESCS2D01G507900	GO:0003676
TRAESCS3A01G043900	GO:0003676
TRAESCS3A01G044000	GO:0003676
TRAESCS3A01G109300	GO:0003676
TRAESCS3A01G220400	GO:0003676
TRAESCS3B01G039700	GO:0003676
TRAESCS3B01G128500	GO:0003676
TRAESCS3B01G250700	GO:0003676
TRAESCS3B01G442200	GO:0003676
TRAESCS3D01G036800	GO:0003676
TRAESCS3D01G036900	GO:0003676
TRAESCS3D01G111100	GO:0003676
TRAESCS4A01G310700	GO:0003676
TRAESCS4B01G281900	GO:0003676
TRAESCS4D01G341300	GO:0003676
TRAESCS5D01G333400	GO:0003676
TRAESCS5D01G340200	GO:0003676
TRAESCS5D01G411400	GO:0003676
TRAESCS5D01G516500	GO:0003676
TRAESCS7A01G286200	GO:0003676
TRAESCS7A01G371200	GO:0003676
TRAESCS7B01G183600	GO:0003676
TRAESCS7B01G232200	GO:0003676
TRAESCS7D01G289200	GO:0003676
TRAESCS1A01G070400	GO:0003677
TRAESCS1A01G072600	GO:0003677
TRAESCS1A01G190100	GO:0003677
TRAESCS1A01G375600	GO:0003677
TRAESCS1A01G405200	GO:0003677
TRAESCS1B01G088900	GO:0003677
TRAESCS1B01G300900	GO:0003677
TRAESCS1B01G374900	GO:0003677
TRAESCS1D01G072900	GO:0003677
TRAESCS1D01G160000	GO:0003677
TRAESCS1D01G194200	GO:0003677
TRAESCS1D01G418400	GO:0003677
TRAESCS2A01G101400	GO:0003677
TRAESCS2A01G101900	GO:0003677
TRAESCS2A01G344900	GO:0003677
TRAESCS2A01G381900	GO:0003677
TRAESCS2A01G456600	GO:0003677
TRAESCS2A01G489500	GO:0003677
TRAESCS2B01G118500	GO:0003677
TRAESCS2B01G119100	GO:0003677
TRAESCS2B01G121900	GO:0003677
TRAESCS2B01G399200	GO:0003677
